"Country or Area";"Year";"Area";"Sex";"Religion";"Record Type";"Reliability";"Source Year";"Value";"Value Footnotes"
"Paraguay";"2002";"Total";"Male";"Judaism";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"567";""
"Paraguay";"2002";"Total";"Male";"Orthodox";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"756";""
"Paraguay";"2002";"Total";"Male";"Spiritualist";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"317";""
"Paraguay";"2002";"Total";"Male";"Other Christians";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"20509";""
"Paraguay";"2002";"Total";"Male";"Other Religions";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"16890";""
"Paraguay";"2002";"Total";"Male";"No Religion";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"27018";""
"Paraguay";"2002";"Total";"Male";"Unknown";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"17316";""
"Paraguay";"2002";"Total";"Female";"Total";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"1939016";""
"Paraguay";"2002";"Total";"Female";"Buddhist";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"1127";""
"Paraguay";"2002";"Total";"Female";"Catholic";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"1733128";""
"Paraguay";"2002";"Total";"Female";"Evangelical";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"126112";""
"Paraguay";"2002";"Total";"Female";"Hindu";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"54";""
"Paraguay";"2002";"Total";"Female";"Islam ";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"237";""
"Paraguay";"2002";"Total";"Female";"Judaism";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"533";""
"Paraguay";"2002";"Total";"Female";"Orthodox";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"689";""
"Paraguay";"2002";"Total";"Female";"Spiritualist";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"324";""
"Paraguay";"2002";"Total";"Female";"Other Christians";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"23766";""
"Paraguay";"2002";"Total";"Female";"Other Religions";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"15840";""
"Paraguay";"2002";"Total";"Female";"No Religion";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"17316";""
"Paraguay";"2002";"Total";"Female";"Unknown";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"19890";""
"Paraguay";"2002";"Urban";"Both Sexes";"Total";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"2268035";""
"Paraguay";"2002";"Urban";"Both Sexes";"Buddhist";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"1746";""
"Paraguay";"2002";"Urban";"Both Sexes";"Catholic";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"2033170";""
"Paraguay";"2002";"Urban";"Both Sexes";"Evangelical";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"140408";""
"Paraguay";"2002";"Urban";"Both Sexes";"Hindu";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"143";""
"Paraguay";"2002";"Urban";"Both Sexes";"Islam ";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"851";""
"Paraguay";"2002";"Urban";"Both Sexes";"Judaism";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"1042";""
"Paraguay";"2002";"Urban";"Both Sexes";"Orthodox";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"724";""
"Paraguay";"2002";"Urban";"Both Sexes";"Spiritualist";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"543";""
"Paraguay";"2002";"Urban";"Both Sexes";"Other Christians";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"27567";""
"Paraguay";"2002";"Urban";"Both Sexes";"Other Religions";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"5815";""
"Paraguay";"2002";"Urban";"Both Sexes";"No Religion";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"27128";""
"Paraguay";"2002";"Urban";"Both Sexes";"Unknown";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"28898";""
"Paraguay";"2002";"Urban";"Male";"Total";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"1086525";""
"Paraguay";"2002";"Urban";"Male";"Buddhist";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"862";""
"Paraguay";"2002";"Urban";"Male";"Catholic";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"974033";""
"Paraguay";"2002";"Urban";"Male";"Evangelical";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"63887";""
"Paraguay";"2002";"Urban";"Male";"Hindu";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"91";""
"Paraguay";"2002";"Urban";"Male";"Islam ";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"618";""
"Paraguay";"2002";"Urban";"Male";"Judaism";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"537";""
"Paraguay";"2002";"Urban";"Male";"Orthodox";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"352";""
"Paraguay";"2002";"Urban";"Male";"Spiritualist";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"277";""
"Paraguay";"2002";"Urban";"Male";"Other Christians";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"12307";""
"Paraguay";"2002";"Urban";"Male";"Other Religions";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"2848";""
"Paraguay";"2002";"Urban";"Male";"No Religion";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"16447";""
"Paraguay";"2002";"Urban";"Male";"Unknown";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"14266";""
"Paraguay";"2002";"Urban";"Female";"Total";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"1181510";""
"Paraguay";"2002";"Urban";"Female";"Buddhist";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"884";""
"Paraguay";"2002";"Urban";"Female";"Catholic";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"1059137";""
"Paraguay";"2002";"Urban";"Female";"Evangelical";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"76521";""
"Paraguay";"2002";"Urban";"Female";"Hindu";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"52";""
"Paraguay";"2002";"Urban";"Female";"Islam ";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"233";""
"Paraguay";"2002";"Urban";"Female";"Judaism";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"505";""
"Paraguay";"2002";"Urban";"Female";"Orthodox";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"372";""
"Paraguay";"2002";"Urban";"Female";"Spiritualist";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"266";""
"Paraguay";"2002";"Urban";"Female";"Other Christians";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"15260";""
"Paraguay";"2002";"Urban";"Female";"Other Religions";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"2967";""
"Paraguay";"2002";"Urban";"Female";"No Religion";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"10681";""
"Paraguay";"2002";"Urban";"Female";"Unknown";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"14632";""
"Paraguay";"2002";"Rural";"Both Sexes";"Total";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"1624568";""
"Paraguay";"2002";"Rural";"Both Sexes";"Buddhist";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"444";""
"Paraguay";"2002";"Rural";"Both Sexes";"Catholic";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"1454916";""
"Paraguay";"2002";"Rural";"Both Sexes";"Evangelical";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"99165";""
"Paraguay";"2002";"Rural";"Both Sexes";"Hindu";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"8";""
"Paraguay";"2002";"Rural";"Both Sexes";"Islam ";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"21";""
"Paraguay";"2002";"Rural";"Both Sexes";"Judaism";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"58";""
"Paraguay";"2002";"Rural";"Both Sexes";"Orthodox";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"721";""
"Paraguay";"2002";"Rural";"Both Sexes";"Spiritualist";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"98";""
"Paraguay";"2002";"Rural";"Both Sexes";"Other Christians";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"16708";""
"Paraguay";"2002";"Rural";"Both Sexes";"Other Religions";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"26915";""
"Paraguay";"2002";"Rural";"Both Sexes";"No Religion";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"17206";""
"Paraguay";"2002";"Rural";"Both Sexes";"Unknown";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"8308";""
"Paraguay";"2002";"Rural";"Male";"Total";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"867062";""
"Paraguay";"2002";"Rural";"Male";"Buddhist";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"201";""
"Paraguay";"2002";"Rural";"Male";"Catholic";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"780925";""
"Paraguay";"2002";"Rural";"Male";"Evangelical";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"49574";""
"Paraguay";"2002";"Rural";"Male";"Hindu";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"6";""
"Paraguay";"2002";"Rural";"Male";"Islam ";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"17";""
"Paraguay";"2002";"Rural";"Male";"Judaism";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"30";""
"Paraguay";"2002";"Rural";"Male";"Orthodox";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"404";""
"Paraguay";"2002";"Rural";"Male";"Spiritualist";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"40";""
"Paraguay";"2002";"Rural";"Male";"Other Christians";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"8202";""
"Paraguay";"2002";"Rural";"Male";"Other Religions";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"14042";""
"Paraguay";"2002";"Rural";"Male";"No Religion";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"10571";""
"Paraguay";"2002";"Rural";"Male";"Unknown";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"3050";""
"Paraguay";"2002";"Rural";"Female";"Total";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"757506";""
"Paraguay";"2002";"Rural";"Female";"Buddhist";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"243";""
"Paraguay";"2002";"Rural";"Female";"Catholic";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"673991";""
"Paraguay";"2002";"Rural";"Female";"Evangelical";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"49591";""
"Paraguay";"2002";"Rural";"Female";"Hindu";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"2";""
"Paraguay";"2002";"Rural";"Female";"Islam ";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"4";""
"Paraguay";"2002";"Rural";"Female";"Judaism";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"28";""
"Paraguay";"2002";"Rural";"Female";"Orthodox";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"317";""
"Paraguay";"2002";"Rural";"Female";"Spiritualist";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"58";""
"Paraguay";"2002";"Rural";"Female";"Other Christians";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"8506";""
"Paraguay";"2002";"Rural";"Female";"Other Religions";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"12873";""
"Paraguay";"2002";"Rural";"Female";"No Religion";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"6635";""
"Paraguay";"2002";"Rural";"Female";"Unknown";"Census - de facto - complete tabulation";"Final figure, complete";"2004";"5258";""
"Peru";"2017";"Total";"Both Sexes";"Total";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"23196391";"12"
"Peru";"2017";"Total";"Both Sexes";"Catholic";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"17635339";"12"
"Peru";"2017";"Total";"Both Sexes";"Other Religions";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"734841";"12"
"Peru";"2017";"Total";"Both Sexes";"No Religion";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"1180361";"12"
"Peru";"2017";"Total";"Both Sexes";"Evangelical Christian";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"3645850";"12"
"Peru";"2017";"Total";"Male";"Total";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"11306670";"12"
"Peru";"2017";"Total";"Male";"Catholic";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"8601347";"12"
"Peru";"2017";"Total";"Male";"Other Religions";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"327495";"12"
"Peru";"2017";"Total";"Male";"No Religion";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"725310";"12"
"Peru";"2017";"Total";"Male";"Evangelical Christian";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"1652518";"12"
"Peru";"2017";"Total";"Female";"Total";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"11889721";"12"
"Peru";"2017";"Total";"Female";"Catholic";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"9033992";"12"
"Peru";"2017";"Total";"Female";"Other Religions";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"407346";"12"
"Peru";"2017";"Total";"Female";"No Religion";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"455051";"12"
"Peru";"2017";"Total";"Female";"Evangelical Christian";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"1993332";"12"
"Peru";"2017";"Urban";"Both Sexes";"Total";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"18628799";"12"
"Peru";"2017";"Urban";"Both Sexes";"Catholic";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"14255739";"12"
"Peru";"2017";"Urban";"Both Sexes";"Other Religions";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"611879";"12"
"Peru";"2017";"Urban";"Both Sexes";"No Religion";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"1010320";"12"
"Peru";"2017";"Urban";"Both Sexes";"Evangelical Christian";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"2750861";"12"
"Peru";"2017";"Urban";"Male";"Total";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"8995740";"12"
"Peru";"2017";"Urban";"Male";"Catholic";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"6860893";"12"
"Peru";"2017";"Urban";"Male";"Other Religions";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"268915";"12"
"Peru";"2017";"Urban";"Male";"No Religion";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"627317";"12"
"Peru";"2017";"Urban";"Male";"Evangelical Christian";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"1238615";"12"
"Peru";"2017";"Urban";"Female";"Total";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"9633059";"12"
"Peru";"2017";"Urban";"Female";"Catholic";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"7394846";"12"
"Peru";"2017";"Urban";"Female";"Other Religions";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"342964";"12"
"Peru";"2017";"Urban";"Female";"No Religion";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"383003";"12"
"Peru";"2017";"Urban";"Female";"Evangelical Christian";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"1512246";"12"
"Peru";"2017";"Rural";"Both Sexes";"Total";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"4567592";"12"
"Peru";"2017";"Rural";"Both Sexes";"Catholic";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"3379600";"12"
"Peru";"2017";"Rural";"Both Sexes";"Other Religions";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"122962";"12"
"Peru";"2017";"Rural";"Both Sexes";"No Religion";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"170041";"12"
"Peru";"2017";"Rural";"Both Sexes";"Evangelical Christian";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"894989";"12"
"Peru";"2017";"Rural";"Male";"Total";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"2310930";"12"
"Peru";"2017";"Rural";"Male";"Catholic";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"1740454";"12"
"Peru";"2017";"Rural";"Male";"Other Religions";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"58580";"12"
"Peru";"2017";"Rural";"Male";"No Religion";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"97993";"12"
"Peru";"2017";"Rural";"Male";"Evangelical Christian";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"413903";"12"
"Peru";"2017";"Rural";"Female";"Total";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"2256662";"12"
"Peru";"2017";"Rural";"Female";"Catholic";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"1639146";"12"
"Peru";"2017";"Rural";"Female";"Other Religions";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"64382";"12"
"Peru";"2017";"Rural";"Female";"No Religion";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"72048";"12"
"Peru";"2017";"Rural";"Female";"Evangelical Christian";"Census - de facto - complete tabulation";"Final figure, complete";"2019";"481086";"12"
"Peru";"2007";"Total";"Both Sexes";"Total";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"20850502";"12"
"Peru";"2007";"Total";"Both Sexes";"Catholic";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"16956722";"12"
"Peru";"2007";"Total";"Both Sexes";"Other Religions";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"679291";"12"
"Peru";"2007";"Total";"Both Sexes";"No Religion";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"608434";"12"
"Peru";"2007";"Total";"Both Sexes";"Evangelical Christian";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"2606055";"12"
"Peru";"2007";"Total";"Male";"Total";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"10278542";"12"
"Peru";"2007";"Total";"Male";"Catholic";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"8379120";"12"
"Peru";"2007";"Total";"Male";"Other Religions";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"324445";"12"
"Peru";"2007";"Total";"Male";"No Religion";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"374024";"12"
"Peru";"2007";"Total";"Male";"Evangelical Christian";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"1200953";"12"
"Peru";"2007";"Total";"Female";"Total";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"10571960";"12"
"Peru";"2007";"Total";"Female";"Catholic";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"8577602";"12"
"Peru";"2007";"Total";"Female";"Other Religions";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"354846";"12"
"Peru";"2007";"Total";"Female";"No Religion";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"234410";"12"
"Peru";"2007";"Total";"Female";"Evangelical Christian";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"1405102";"12"
"Peru";"2007";"Urban";"Both Sexes";"Total";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"16228638";"12"
"Peru";"2007";"Urban";"Both Sexes";"Catholic";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"13354210";"12"
"Peru";"2007";"Urban";"Both Sexes";"Other Religions";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"532384";"12"
"Peru";"2007";"Urban";"Both Sexes";"No Religion";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"471759";"12"
"Peru";"2007";"Urban";"Both Sexes";"Evangelical Christian";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"1870285";"12"
"Peru";"2007";"Urban";"Male";"Total";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"7890937";"12"
"Peru";"2007";"Urban";"Male";"Catholic";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"6494006";"12"
"Peru";"2007";"Urban";"Male";"Other Religions";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"251342";"12"
"Peru";"2007";"Urban";"Male";"No Religion";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"295329";"12"
"Peru";"2007";"Urban";"Male";"Evangelical Christian";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"850260";"12"
"Peru";"2007";"Urban";"Female";"Total";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"8337701";"12"
"Peru";"2007";"Urban";"Female";"Catholic";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"6860204";"12"
"Peru";"2007";"Urban";"Female";"Other Religions";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"281042";"12"
"Peru";"2007";"Urban";"Female";"No Religion";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"176430";"12"
"Peru";"2007";"Urban";"Female";"Evangelical Christian";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"1020025";"12"
"Peru";"2007";"Rural";"Both Sexes";"Total";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"4621864";"12"
"Peru";"2007";"Rural";"Both Sexes";"Catholic";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"3602512";"12"
"Peru";"2007";"Rural";"Both Sexes";"Other Religions";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"146907";"12"
"Peru";"2007";"Rural";"Both Sexes";"No Religion";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"136675";"12"
"Peru";"2007";"Rural";"Both Sexes";"Evangelical Christian";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"735770";"12"
"Peru";"2007";"Rural";"Male";"Total";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"2387605";"12"
"Peru";"2007";"Rural";"Male";"Catholic";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"1885114";"12"
"Peru";"2007";"Rural";"Male";"Other Religions";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"73103";"12"
"Peru";"2007";"Rural";"Male";"No Religion";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"78695";"12"
"Peru";"2007";"Rural";"Male";"Evangelical Christian";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"350693";"12"
"Peru";"2007";"Rural";"Female";"Total";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"2234259";"12"
"Peru";"2007";"Rural";"Female";"Catholic";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"1717398";"12"
"Peru";"2007";"Rural";"Female";"Other Religions";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"73804";"12"
"Peru";"2007";"Rural";"Female";"No Religion";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"57980";"12"
"Peru";"2007";"Rural";"Female";"Evangelical Christian";"Census - de facto - complete tabulation";"Final figure, complete";"2009";"385077";"12"
"Philippines";"2020";"Total";"Both Sexes";"Total";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"109033245";""
"Philippines";"2020";"Total";"Both Sexes";"Aglipay";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"820070";""
"Philippines";"2020";"Total";"Both Sexes";"Assembly of God";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"421813";""
"Philippines";"2020";"Total";"Both Sexes";"Association of Baptist Churches in Luzon, Visayas and Mindanao";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"2809";""
"Philippines";"2020";"Total";"Both Sexes";"Association of Fundamental Baptist Church in the Philippines";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"98476";""
"Philippines";"2020";"Total";"Both Sexes";"Baptist";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"276740";"57"
"Philippines";"2020";"Total";"Both Sexes";"Bible Baptist";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"542136";""
"Philippines";"2020";"Total";"Both Sexes";"Buddhist";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"43365";""
"Philippines";"2020";"Total";"Both Sexes";"Christian and Mission Alliance";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"327973";""
"Philippines";"2020";"Total";"Both Sexes";"Christian Reformed Church";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"64023";""
"Philippines";"2020";"Total";"Both Sexes";"Church of Christ";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"430712";""
"Philippines";"2020";"Total";"Both Sexes";"Church of Jesus Christ of Latter-day Saints";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"175299";""
"Philippines";"2020";"Total";"Both Sexes";"Church of God";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"172856";""
"Philippines";"2020";"Total";"Both Sexes";"Church of Nazarene";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"16165";""
"Philippines";"2020";"Total";"Both Sexes";"Convention of the Philippine Baptist Church";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"35173";""
"Philippines";"2020";"Total";"Both Sexes";"Episcopal";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"179208";""
"Philippines";"2020";"Total";"Both Sexes";"Evangelical";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"38397";""
"Philippines";"2020";"Total";"Both Sexes";"Evangelical Free Church";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"43908";""
"Philippines";"2020";"Total";"Both Sexes";"Evangelical Missionary Church";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"10170";""
"Philippines";"2020";"Total";"Both Sexes";"Free Methodists";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"52022";""
"Philippines";"2020";"Total";"Both Sexes";"Full Gospel Church";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"14668";"58"
"Philippines";"2020";"Total";"Both Sexes";"Iglesia ni Cristo";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"2818495";""
"Philippines";"2020";"Total";"Both Sexes";"Iglesia Evangelista Methodista en Las Filipinas";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"32882";"59"
"Philippines";"2020";"Total";"Both Sexes";"International Baptist Missionary Fellowship";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"6477";""
"Philippines";"2020";"Total";"Both Sexes";"Islam ";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"6995977";""
"Philippines";"2020";"Total";"Both Sexes";"Jehovah Witness";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"458573";""
"Philippines";"2020";"Total";"Both Sexes";"Lutheran";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"54092";""
"Philippines";"2020";"Total";"Both Sexes";"Missionary Church";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"31278";""
"Philippines";"2020";"Total";"Both Sexes";"Pentecostal";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"301816";""
"Philippines";"2020";"Total";"Both Sexes";"Philippine Benevolent Missionaries Association";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"11296";""
"Philippines";"2020";"Total";"Both Sexes";"Presbyterian";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"20895";""
"Philippines";"2020";"Total";"Both Sexes";"Roman Catholic";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"85935303";""
"Philippines";"2020";"Total";"Both Sexes";"Salvation Army";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"36215";""
"Philippines";"2020";"Total";"Both Sexes";"Seventh Day Adventist";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"865572";""
"Philippines";"2020";"Total";"Both Sexes";"Southern Baptist";"Census - de jure - complete tabulation";"Final figure, complete";"2023";"190510";""
